,Unnamed: 0,Name,TripAdvisorLink,status,pricestatus,adress,city,phone,email,website,rating,reviews,subcat,detail,Thuisbezorgd,TheFork
43,43,Bar Wisse,https://www.tripadvisor.com/Restaurant_Review-g188590-d11646231-Reviews-Bar_Wisse-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Linnaeuskade 1A, 1098 BC Amsterdam The Netherlands",Amsterdam,['+31 20 221 9228'],[],http://www.barwisse.nl/,4.5 ,32 reviews,"['Food']:['50'],['Service']:['45'],['Value']:['50'],","['PRICE RANGE']:['€7 - €20'],['CUISINES']:['Bar, International, Barbecue, Pub, Beer restaurants'],['Special Diets']:['Vegetarian Friendly'],",False,True
44,44,Spice Express,https://www.tripadvisor.com/Restaurant_Review-g188590-d7743447-Reviews-Spice_Express-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Wijttenbachstraat 12, 1093 JB Amsterdam The Netherlands",Amsterdam,['+31 20 465 5434'],['info@spiceexpress.nl?'],http://www.spiceexpress.nl/,4.0 ,7 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['CUISINES']:['Indian, Fast Food, Asian, Nepali'],['Special Diets']:['Vegetarian Friendly'],['FEATURES']:['Reservations'],",False,False
45,45,Ah-Lung Chinees-Surinaams Restaurant,https://www.tripadvisor.com/Restaurant_Review-g188590-d7812403-Reviews-Ah_Lung_Chinees_Surinaams_Restaurant-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Van Woustraat 9, 1074 AA Amsterdam The Netherlands",Amsterdam,['+31 20 675 4949'],[],http://www.ahlung.nl/,3.0 ,13 reviews,"['Food']:['35'],['Service']:['30'],['Value']:['35'],","['CUISINES']:['Chinese'],['Meals']:['Lunch'],['FEATURES']:['Table Service'],",True,False
46,46,Alchemist Garden,https://www.tripadvisor.com/Restaurant_Review-g188590-d5773039-Reviews-Alchemist_Garden-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Overtoom 409, 1054 JP Amsterdam The Netherlands",Amsterdam,['+31 20 334 3335'],['info@alchemistgarden.nl?'],http://www.facebook.com/AlchemistGarden,3.0 ,73 reviews,"['Food']:['35'],['Service']:['35'],['Value']:['30'],['Atmosphere']:['35'],","['PRICE RANGE']:['€16 - €26'],['CUISINES']:['European'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],",False,False
47,47,Warung Mini,https://www.tripadvisor.com/Restaurant_Review-g188590-d17334738-Reviews-Warung_Mini-Amsterdam_North_Holland_Province.html, Unclaimed,Cajun & Creole,"Van Woustraat 19, 1074 AA Amsterdam The Netherlands",Amsterdam,['+31 20 662 5515'],N,N,2.5 ,2 reviews,N,"['CUISINES']:['Cajun &amp; Creole, South American'],['Meals']:['Lunch, Dinner'],",False,False
48,48,Restaurant Canaletto,https://www.tripadvisor.com/Restaurant_Review-g188590-d7398458-Reviews-Restaurant_Canaletto-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Amstelstraat 26-30, 1017 DA Amsterdam The Netherlands",Amsterdam,['+31 20 662 9011'],['info@restaurantcanaletto.com?'],http://www.restaurantcanaletto.com/,3.5 ,23 reviews,"['Food']:['30'],['Service']:['35'],['Value']:['30'],","['PRICE RANGE']:['€8 - €23'],['CUISINES']:['Italian, Pizza'],['Meals']:['Lunch, Dinner'],",False,False
49,49,Pier 62 Fish & Chips,https://www.tripadvisor.com/Restaurant_Review-g188590-d14112679-Reviews-Pier_62_Fish_Chips-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Korte Leidsedwarsstraat 62, 1017 RD Amsterdam The Netherlands",Amsterdam,['+31 20 223 5391'],['info@pier-62.com?'],https://www.pier-62.com/,4.5 ,431 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['PRICE RANGE']:['€7 - €15'],['Meals']:['Lunch, Dinner, Late Night, Drinks'],['CUISINES']:['Street Food, Seafood, European'],['FEATURES']:['Delivery, Takeout, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Free Wifi, Table Service'],",True,True
50,50,Pizzeria La Piazza,https://www.tripadvisor.com/Restaurant_Review-g188590-d2074296-Reviews-Pizzeria_La_Piazza-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Paleisstraat 3 1012 RB, 1012 RB Amsterdam The Netherlands",Amsterdam,['+31 20 774 5988'],['lapiazza.amsterdam@gmail.com?'],http://www.pizzerialapiazza.nl/,3.0 ,375 reviews,"['Food']:['35'],['Service']:['35'],['Value']:['30'],['Atmosphere']:['30'],","['PRICE RANGE']:['€5 - €15'],['CUISINES']:['Italian, Northern-Italian, Central-Italian, Southern-Italian'],['Meals']:['Lunch, Dinner, Late Night'],",False,False
51,51,Casa Del Toro,https://www.tripadvisor.com/Restaurant_Review-g188590-d9830083-Reviews-Casa_Del_Toro-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Nieuwezijds Voorburgwal 77, 1012 RE Amsterdam The Netherlands",Amsterdam,['+31 20 622 6458'],N,N,3.0 ,107 reviews,"['Food']:['30'],['Service']:['30'],['Value']:['30'],","['CUISINES']:['Argentinean'],['FEATURES']:['Reservations, Seating, Serves Alcohol, Table Service'],",True,False
52,52,Dunkin’ Donuts,https://www.tripadvisor.com/Restaurant_Review-g188590-d16695655-Reviews-Dunkin_Donuts-Amsterdam_North_Holland_Province.html, Unclaimed,American,"Ferdinand Bolstraat 53, 1072 LB Amsterdam The Netherlands",Amsterdam,['+31 88 377 8812'],['info@dunkindonuts.nl?'],https://www.dunkindonuts.nl/vestigingen/,2.5 ,3 reviews,N,"['CUISINES']:['American'],",True,False
53,53,Harvest Market,https://www.tripadvisor.com/Restaurant_Review-g188590-d10640952-Reviews-Harvest_Market-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Concourse D, AMS Airport Schiphol, Amsterdam The Netherlands",Amsterdam,[],N,N,3.0 ,21 reviews,"['Food']:['35'],['Service']:['35'],['Value']:['35'],","['CUISINES']:['European'],['Special Diets']:['Vegetarian Friendly'],['Meals']:['Breakfast'],",False,False
54,54,Poké Perfect Amsterdam Oost,https://www.tripadvisor.com/Restaurant_Review-g188590-d19600547-Reviews-Poke_Perfect_Amsterdam_Oost-Amsterdam_North_Holland_Province.html, Claimed,$,"Linnaeusstraat 16, 1092 CK Amsterdam The Netherlands",Amsterdam,['+31 20 774 1091'],['info@pokeperfect.nl?'],http://www.pokeperfect.nl/,2.5 ,2 reviews,N,"['PRICE RANGE']:['€3 - €12'],['CUISINES']:['Japanese, Sushi, Hawaiian'],['Meals']:['Lunch, Dinner'],",True,False
55,55,Tomo Sushi,https://www.tripadvisor.com/Restaurant_Review-g188590-d697038-Reviews-Tomo_Sushi-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Reguliersdwarsstraat 131, 1017 BL Amsterdam The Netherlands",Amsterdam,['+31 20 528 5208'],['Tomosushinl@gmail.com?'],http://www.tomosushi.nl/,4.5 ,380 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['40'],['Atmosphere']:['40'],","['PRICE RANGE']:['€4 - €41'],['CUISINES']:['Grill, Japanese, Sushi, Asian'],['Special Diets']:['Vegetarian Friendly, Gluten Free Options'],",False,True
56,56,Cafe In The City,https://www.tripadvisor.com/Restaurant_Review-g188590-d11699018-Reviews-Cafe_In_The_City-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Kleine Gartmanplantsoen 5, 1017 RP Amsterdam The Netherlands",Amsterdam,['+31 20 330 4000'],['bookings@cafeinthecity.nl?'],http://www.cafeinthecity.nl/,3.0 ,80 reviews,"['Food']:['35'],['Service']:['35'],['Value']:['30'],","['PRICE RANGE']:['€22 - €178'],['CUISINES']:['European'],['Special Diets']:['Vegetarian Friendly'],",False,False
57,57,Vishandel Kroon,https://www.tripadvisor.com/Restaurant_Review-g188590-d15588015-Reviews-Vishandel_Kroon-Amsterdam_North_Holland_Province.html, Unclaimed,Dutch,"Gelderlandplein 36, 1082 LB Amsterdam The Netherlands",Amsterdam,['+31 20 642 7651'],[],https://www.vishandelkroonamsterdam.nl/,2.0 ,1 review,N,"['CUISINES']:['Dutch, Seafood, European'],",False,False
58,58,Saint Andre,https://www.tripadvisor.com/Restaurant_Review-g188590-d13307548-Reviews-Saint_Andre-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Korte Leidsedwarsstraat 62, 1017 RD Amsterdam The Netherlands",Amsterdam,['+31 20 223 5391'],['sb_sliwa@yahoo.com?'],http://www.saintandrerestaurant-amsterdam.nl/,2.0 ,1 review,N,"['PRICE RANGE']:['€5 - €15'],['CUISINES']:['Italian, Steakhouse, Pizza'],['Meals']:['Breakfast, Lunch, Dinner, Brunch, Drinks'],",False,False
59,59,TEN Amsterdam,https://www.tripadvisor.com/Restaurant_Review-g188590-d19042680-Reviews-TEN_Amsterdam-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Museumplein 10, 1071 DJ Amsterdam The Netherlands",Amsterdam,['+31 20 573 2651'],['goodfoodcafe@tenamsterdam.nl?'],http://www.tenamsterdam.nl/,3.0 ,42 reviews,"['Food']:['35'],['Service']:['30'],['Value']:['25'],","['PRICE RANGE']:['€10 - €25'],['CUISINES']:['International, Healthy, Street Food'],['Meals']:['Lunch'],",False,False
60,60,Le Big Fish,https://www.tripadvisor.com/Restaurant_Review-g188590-d14799840-Reviews-Le_Big_Fish-Amsterdam_North_Holland_Province.html, Unclaimed,Seafood,"Hannie Dankbaarpassage 16 Foodhallen, 1053 RT Amsterdam The Netherlands",Amsterdam,[],[],http://www.lebigfish.nl/,3.0 ,4 reviews,N,"['CUISINES']:['Seafood'],['Meals']:['Lunch, Dinner'],",False,False
61,61,Maenaam Thai Restaurant,https://www.tripadvisor.com/Restaurant_Review-g188590-d7381796-Reviews-Maenaam_Thai_Restaurant-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Spuistraat 90a 1012TZ, Amsterdam The Netherlands",Amsterdam,['+31 20 758 0806'],[],http://www.maenaam-thai-restaurant.nl/,4.5 ,232 reviews,"['Food']:['45'],['Service']:['40'],['Value']:['45'],","['CUISINES']:['Asian, Thai'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],['Meals']:['Lunch, Dinner'],",True,True
62,62,L'Invite,https://www.tripadvisor.com/Restaurant_Review-g188590-d2451988-Reviews-L_Invite-Amsterdam_North_Holland_Province.html, Claimed,$$$$,"Bloemgracht 47 1016 KD, 1016 KD Amsterdam The Netherlands",Amsterdam,['+31 20 570 2010'],['restaurant@linvite.nl?'],http://www.linvite.nl/,4.0 ,247 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['45'],","['PRICE RANGE']:['€35 - €45'],['CUISINES']:['Dutch, Contemporary, Healthy'],['Special Diets']:['Gluten Free Options, Vegetarian Friendly'],",True,True
63,63,Restaurant Ricardo's,https://www.tripadvisor.com/Restaurant_Review-g188590-d12091801-Reviews-Restaurant_Ricardo_s-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Javastraat 47, 1094 HA Amsterdam The Netherlands",Amsterdam,['+31 20 779 1255'],['Info@eetricardos.nl?'],http://www.eetricardos.nl/,2.0 ,1 review,N,"['PRICE RANGE']:['€5 - €18'],['CUISINES']:['Caribbean, Cajun &amp; Creole, Barbecue, South American'],",False,False
64,64,Conscious Cafe,https://www.tripadvisor.com/Restaurant_Review-g188590-d15230998-Reviews-Conscious_Cafe-Amsterdam_North_Holland_Province.html, Unclaimed,Dutch,"Haarlemmerweg 10, 1014 BE Amsterdam The Netherlands",Amsterdam,['+31 20 820 3333'],N,N,2.5 ,2 reviews,N,"['CUISINES']:['Dutch, European, Deli, Contemporary, Healthy'],",False,False
65,65,Downtown Grill,https://www.tripadvisor.com/Restaurant_Review-g188590-d14021813-Reviews-Downtown_Grill-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Rembrandtplein 16, 1017 CV Amsterdam The Netherlands",Amsterdam,['+31 20 233 4806'],['info@downtown-grill.com?'],http://downtown-grill.com/,3.0 ,87 reviews,"['Food']:['35'],['Service']:['35'],['Value']:['35'],","['CUISINES']:['American, Steakhouse, Barbecue, European'],['Meals']:['Lunch, Dinner'],['FEATURES']:['Reservations, Seating, Serves Alcohol, Table Service'],",False,True
66,66,The Glass House,https://www.tripadvisor.com/Restaurant_Review-g188590-d15595219-Reviews-The_Glass_House-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Sumatrakade 613, 1019 PS Amsterdam The Netherlands",Amsterdam,['+31 20 770 4135'],['Miss_mirjam@hotmail.com?'],http://www.theglasshouse613.nl/,2.0 ,1 review,N,"['PRICE RANGE']:['€12 - €21'],['CUISINES']:['American, Spanish, Asian, Indonesian, Arabic'],",False,False
67,67,Bromo Indah,https://www.tripadvisor.com/Restaurant_Review-g188590-d753114-Reviews-Bromo_Indah-Amsterdam_North_Holland_Province.html, Unclaimed,Dutch,"Elandsgracht 82, 1016 TZ Amsterdam The Netherlands",Amsterdam,['+31 20 625 2716'],N,N,2.5 ,2 reviews,N,"['CUISINES']:['Dutch, European'],",True,False
68,68,Pier 62 Fish & Chips,https://www.tripadvisor.com/Restaurant_Review-g188590-d14112679-Reviews-Pier_62_Fish_Chips-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Korte Leidsedwarsstraat 62, 1017 RD Amsterdam The Netherlands",Amsterdam,['+31 20 223 5391'],['info@pier-62.com?'],https://www.pier-62.com/,4.5 ,431 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['PRICE RANGE']:['€7 - €15'],['Meals']:['Lunch, Dinner, Late Night, Drinks'],['CUISINES']:['Street Food, Seafood, European'],['FEATURES']:['Delivery, Takeout, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Free Wifi, Table Service'],",True,True
69,69,The Poké Maniacs (Noord),https://www.tripadvisor.com/Restaurant_Review-g188590-d17748750-Reviews-The_Poke_Maniacs_Noord-Amsterdam_North_Holland_Province.html, Claimed,$,"Johan van Hasseltweg 68, 1022 WV Amsterdam The Netherlands",Amsterdam,['+31 20 341 5624'],['noord@thepokemaniacs.nl?'],http://www.thepokemaniacs.nl/,5.0 ,2 reviews,N,"['PRICE RANGE']:['€4 - €13'],['CUISINES']:['Sushi, Asian, Hawaiian'],['Meals']:['Lunch, Dinner'],",True,False
70,70,Punjab-express,https://www.tripadvisor.com/Restaurant_Review-g188590-d19261320-Reviews-Punjab_express-Amsterdam_North_Holland_Province.html, Unclaimed,Indian,"Van Limburg Stirumstraat 71, 1051 BA Amsterdam The Netherlands",Amsterdam,['+31 20 682 0017'],[],http://www.punjab-express.nl/,2.0 ,1 review,N,"['CUISINES']:['Indian'],",True,False
71,71,Angus Burger,https://www.tripadvisor.com/Restaurant_Review-g188590-d12438456-Reviews-Angus_Burger-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Korte Leidsedwarsstraat 99, 1017 PX Amsterdam The Netherlands",Amsterdam,['+31 6 30030185'],[],http://www.facebook.com/AngusBurgerAmsterdam,3.0 ,27 reviews,"['Food']:['25'],['Service']:['30'],['Value']:['25'],","['PRICE RANGE']:['€6 - €25'],['CUISINES']:['Grill, Steakhouse'],['Meals']:['Lunch'],",False,False
72,72,Kfc,https://www.tripadvisor.com/Restaurant_Review-g188590-d10298699-Reviews-Kfc-Amsterdam_North_Holland_Province.html, Unclaimed,$,"Eerste Van Swindenstraat 371, 1093 GB Amsterdam The Netherlands",Amsterdam,['+31 20 663 9666'],[],http://www.kfc.nl/,3.0 ,12 reviews,N,"['CUISINES']:['Fast Food'],['FEATURES']:['Wheelchair Accessible'],",True,False
73,73,La Place Gelderlandplein,https://www.tripadvisor.com/Restaurant_Review-g188590-d10539555-Reviews-La_Place_Gelderlandplein-Amsterdam_North_Holland_Province.html, Unclaimed,N,N,Amsterdam,N,N,N,N,N,N,,False,False
74,74,Royale Biladi Cafe En Restaurant,https://www.tripadvisor.com/Restaurant_Review-g188590-d11994463-Reviews-Royale_Biladi_Cafe_En_Restaurant-Amsterdam_North_Holland_Province.html, Claimed,$,"Camperstraat 24-26, 1091 AG Amsterdam The Netherlands",Amsterdam,['+31 20 364 2757'],['royale-biladi@hotmail.com?'],http://www.royalebiladi-oost.nl/,4.0 ,10 reviews,N,"['PRICE RANGE']:['€4 - €25'],['CUISINES']:['Moroccan, Mediterranean, Arabic'],['Meals']:['Breakfast, Lunch, Dinner, Drinks'],",True,True
75,75,Grand Cafe Mynt,https://www.tripadvisor.com/Restaurant_Review-g188590-d2462358-Reviews-Grand_Cafe_Mynt-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Nieuwendijk 123-125, 1012 MD Amsterdam The Netherlands",Amsterdam,[],N,N,3.0 ,96 reviews,"['Food']:['30'],['Service']:['30'],['Value']:['25'],['Atmosphere']:['30'],","['CUISINES']:['Contemporary'],['Meals']:['Breakfast, Lunch, Dinner'],['FEATURES']:['Seating, Serves Alcohol, Table Service'],",False,False
76,76,Broodje Westpoort,https://www.tripadvisor.com/Restaurant_Review-g188590-d4600742-Reviews-Broodje_Westpoort-Amsterdam_North_Holland_Province.html, Unclaimed,Cafe,"Stromarkt 2/1012 SW, 1012 SW Amsterdam The Netherlands",Amsterdam,['+31 20 623 5891'],N,N,2.0 ,2 reviews,N,"['CUISINES']:['Cafe'],",False,False
77,77,Dreamzzz,https://www.tripadvisor.com/Restaurant_Review-g188590-d7938115-Reviews-Dreamzzz-Amsterdam_North_Holland_Province.html, Unclaimed,N,N,Amsterdam,N,N,N,N,N,N,,False,False
78,78,Cafe Emmelot,https://www.tripadvisor.com/Restaurant_Review-g188590-d6212841-Reviews-Cafe_Emmelot-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Oudezijds Voorburgwal 52, 1012 GE Amsterdam The Netherlands",Amsterdam,['+31 20 622 1626'],N,N,3.0 ,131 reviews,"['Food']:['25'],['Service']:['25'],['Value']:['25'],['Atmosphere']:['30'],","['CUISINES']:['Pub'],['Meals']:['Drinks'],['FEATURES']:['Outdoor Seating, Seating, Serves Alcohol, Full Bar'],",False,False
79,79,Che Buono,https://www.tripadvisor.com/Restaurant_Review-g188590-d12716726-Reviews-Che_Buono-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Strawinskylaan 77, 1077 XW Amsterdam The Netherlands",Amsterdam,['+31 20 881 3131'],N,N,3.0 ,18 reviews,"['Food']:['35'],['Service']:['30'],['Value']:['35'],","['PRICE RANGE']:['€6 - €16'],['CUISINES']:['Italian'],['Special Diets']:['Vegetarian Friendly'],",False,False
80,80,Restaurant café de IJ-kantine,https://www.tripadvisor.com/Restaurant_Review-g188590-d2067742-Reviews-Restaurant_cafe_de_IJ_kantine-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"NDSM-kade 5, 1033 PG Amsterdam The Netherlands",Amsterdam,['+31 20 633 7162'],['info@ijkantine.nl?'],http://www.ijkantine.nl/,3.5 ,598 reviews,"['Food']:['35'],['Service']:['30'],['Value']:['30'],['Atmosphere']:['40'],","['CUISINES']:['Bar, Seafood, European'],['Special Diets']:['Vegetarian Friendly, Gluten Free Options'],['Meals']:['Drinks, Breakfast, Lunch, Dinner, Brunch'],",False,True
81,81,De Quake,https://www.tripadvisor.com/Restaurant_Review-g188590-d7021742-Reviews-De_Quake-Amsterdam_North_Holland_Province.html, Unclaimed,European,"Frederiksplein 4S, 1017 XM Amsterdam The Netherlands",Amsterdam,['+31 6 44152161'],N,N,1.0 ,1 review,N,"['CUISINES']:['European'],",False,False
82,82,Soundbites by LUTE,https://www.tripadvisor.com/Restaurant_Review-g188590-d13353647-Reviews-Soundbites_by_LUTE-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"De Passage 92, 1101 AX Amsterdam The Netherlands",Amsterdam,['+31 20 237 6343'],['info@soundbites.nl?'],http://soundbites.nl/,3.0 ,12 reviews,N,"['PRICE RANGE']:['€7 - €17'],['CUISINES']:['European, French, American, Dutch, Seafood, Spanish, South American'],['Meals']:['Dinner, Drinks'],",False,False
83,83,about coffee club,https://www.tripadvisor.com/Restaurant_Review-g188590-d16759381-Reviews-About_coffee_club-Amsterdam_North_Holland_Province.html, Claimed,$,"de Clercqstraat 74, 1052 NK Amsterdam The Netherlands",Amsterdam,[],['info@aboutlifestyle.nl?'],http://www.aboutlifestyle.nl/,5.0 ,2 reviews,N,"['CUISINES']:['Dutch, European'],['Meals']:['Breakfast, Lunch, Dinner, Brunch, Drinks'],['FEATURES']:['Takeout, Outdoor Seating, Private Dining, Street Parking, Accepts Credit Cards'],",False,False
84,84,LimaLima,https://www.tripadvisor.com/Restaurant_Review-g188590-d17479486-Reviews-LimaLima-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Nieuwezijds Voorburgwal 182 2nd Floor Magna Plaza, The Food Department, 1012 SJ Amsterdam The Netherlands",Amsterdam,['+31 6 15900070'],['sotiris@seal-group.nl?'],http://www.facebook.com/pg/LimaLima-Nikkei-1940437789412205/reviews/?ref=page_internal,5.0 ,2 reviews,N,"['PRICE RANGE']:['€5 - €35'],['CUISINES']:['Japanese, Peruvian, Sushi, Asian, South American'],",False,False
85,85,Vanzz,https://www.tripadvisor.com/Restaurant_Review-g188590-d3733457-Reviews-Vanzz-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"De corridor 2, 1101 BD Amsterdam The Netherlands",Amsterdam,['+31 20 567 2444'],[],http://www.vanzz.nl/pg-26062-7-54595/pagina/home.html,3.0 ,145 reviews,"['Food']:['30'],['Service']:['30'],['Value']:['25'],['Atmosphere']:['35'],","['PRICE RANGE']:['€10 - €25'],['CUISINES']:['Dutch, Bar, European'],['Meals']:['Lunch, Dinner'],",False,False
86,86,Ashoka - Amsterdam Centrum,https://www.tripadvisor.com/Restaurant_Review-g188590-d4328782-Reviews-Ashoka_Amsterdam_Centrum-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Spuistraat 3G, 1012 SP Amsterdam The Netherlands",Amsterdam,['+31 20 221 0446'],['info@ashokarestaurant.nl?'],http://www.ashokarestaurant.nl/,4.5 ,"1,381 reviews","['Food']:['45'],['Service']:['45'],['Value']:['45'],['Atmosphere']:['40'],","['PRICE RANGE']:['€17 - €28'],['CUISINES']:['Indian, Nepali'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],",True,True
